Temperatura_C,Vibracao_mms,Corrente_A,Status
64.05792338876336,1.5332904416426112,12.474777067720662,Saudavel
86.70554735024444,4.715455717712381,15.856152109780227,Falha
66.94314190190872,1.7390093257849686,11.477595402989484,Saudavel
115.40288949174338,7.462205995460733,21.93187657483205,Falha
65.45491986920825,1.8338043050578787,12.68785340665581,Saudavel
86.58852935924365,4.526597277288431,15.910097005597963,Falha
65.51510078144553,1.1442559502191445,11.688115519652095,Saudavel
109.39077490091374,8.209108983303974,21.321356938705897,Falha
84.03451295563593,4.143176432139802,15.812696383086031,Alerta
83.81507148169422,4.485404294528864,16.137305975816066,Alerta
116.3406175024081,9.54792175090458,22.95670318638566,Falha
62.52609857824383,0.9606226714116856,11.4518624565524,Saudavel
107.53501793976103,9.428851171768866,20.583772944207357,Falha
84.58155625251095,4.102185694175389,15.799666133059334,Alerta
108.92257638066587,8.085901863517382,23.35557293571035,Falha
118.60159497542162,9.56238570150848,22.63366102477406,Falha
87.00116463608596,4.86358319561592,16.365387745691667,Falha
84.94695748150188,4.416311120900457,16.077325762042825,Alerta
118.11513655305797,8.102221466029558,21.51916621048802,Falha
83.61515804025228,4.6387773878561855,16.14383245542582,Falha
66.09419476234008,1.751151225114704,12.542947782915787,Saudavel
84.09354390134546,4.563988112211882,15.752376841006312,Falha
85.33730934393346,4.700622496677754,16.511231654876646,Falha
64.98405471736676,1.5416765615895105,11.724070927053775,Saudavel
81.04140037924843,4.814195311986435,15.78435028371738,Falha
114.71983942330016,7.405039147510723,21.049089270312766,Falha
111.92089237700232,8.98944477927839,23.94834264478981,Falha
111.92791422734086,9.095949667206789,22.64600618711455,Falha
85.57738725855971,3.967129430130504,16.35391756250821,Alerta
83.09334278348257,4.401414457275305,16.26911985906614,Alerta
64.85597975683933,1.0923750929644291,11.352659262139548,Saudavel
66.42800098818418,1.6425996860344776,12.470385593994108,Saudavel
87.05992163516233,4.677544240122414,16.093392602032864,Falha
112.11180230414617,8.475485329580982,21.977699716281947,Falha
116.75063290903566,9.00356666823658,21.41010524353711,Falha
88.27992905874278,4.870734657546646,16.26860662922878,Falha
64.67742857666798,1.58268698064474,12.55409140836876,Saudavel
112.2263076568657,9.461722897412477,22.88114672081337,Falha
61.93177165852875,1.549876736742151,12.227943886040803,Saudavel
85.56657574309229,4.371226673910401,16.227036603996094,Alerta
65.19415509869609,1.5143132474438783,11.964199370292969,Saudavel
82.18736507265633,3.982257981362821,16.262355122239757,Alerta
107.53501793976103,9.248715841589814,22.862223511886977,Falha
87.74887618634163,4.946173846600778,16.52420895937467,Falha
80.75629020198281,4.649466524549036,16.179168465476014,Falha
88.39010208086151,4.353831430765935,15.776026496037929,Alerta
117.338047011716,7.3419280685155615,22.00855608082435,Falha
113.83022888032168,8.865690126287497,21.70262392075689,Falha
116.70928107159594,8.43496985322319,23.0719298652118,Falha
106.2116539299932,8.209675848723025,23.26765151118797,Falha
65.59224055412915,1.4460250129413257,12.039317595158046,Saudavel
85.1357110210548,4.714614394632373,15.867086793661455,Falha
118.11513655305797,8.737715341263312,21.42087589036425,Falha
116.01407044330512,8.379667412734893,21.791531789459597,Falha
111.88436853746808,8.574681741135594,22.99016623895929,Falha
117.5259510863564,8.775398786136831,23.127780250633897,Falha
69.92648422497058,1.2749021905403246,12.247840943986304,Saudavel
113.54931554846038,7.813570274259468,21.39235365462653,Falha
65.7142251430235,1.4169424172198395,11.825371147840784,Saudavel
66.64412031998899,1.449004556515829,12.69213640925526,Saudavel
112.1634793601718,8.606046676537087,22.12626773623407,Falha
110.93365749066314,8.39219521071599,23.19548065082548,Falha
120.91762653036942,8.3034736214693,22.839663864431188,Falha
86.0925684960074,3.946143641328572,16.04237714202624,Alerta
116.59601859646584,8.517356874376281,21.369975020466107,Falha
116.24933811430436,7.603446773732712,23.00592451179641,Falha
87.24822543997203,4.430740087846569,16.3791120032964,Alerta
84.95160878721816,4.392766373156872,15.90938635015304,Alerta
66.38028798342222,1.3774422619031228,12.598285750832243,Saudavel
116.99478148690524,8.776574578189605,21.42207922316729,Falha
112.68202166418752,8.237716493116475,22.49406391897552,Falha
112.06083632584958,8.402304824411488,22.68022036047669,Falha
64.0610512281301,1.5097043255889655,12.524776357659668,Saudavel
64.69642980992883,1.6667844309097808,11.081897313448351,Saudavel
85.70126019854712,5.041304432936023,16.11604255620676,Falha
63.59589381224529,1.5957959651492784,12.36381477181849,Saudavel
66.17663441296915,1.5918360158456872,12.253995663456273,Saudavel
84.33236102048798,4.55304626164182,15.872729099980589,Falha
86.58697744110442,4.833806512496977,16.204407853132885,Falha
88.32251842909574,4.342773480619623,15.934894884872689,Alerta
112.11180230414617,8.419819959477584,21.311114457424598,Falha
65.23134926858572,1.5373218246312716,12.134296139431628,Saudavel
117.1182367414454,8.192838427951854,22.94118186641997,Falha
83.93459832067617,4.347310912287751,16.275536333182725,Alerta
84.78539571199154,4.902138315537105,15.544847890998495,Falha
63.993048691767605,1.7188383036941897,12.16438120515174,Saudavel
117.16443797127204,8.409275465376242,20.196137207437637,Falha
65.02518480156358,1.566891357997405,11.533366020463404,Saudavel
64.50192792088724,1.1220918538108935,12.32414021692193,Saudavel
84.2555864478579,3.5941463532537523,16.144806366162765,Alerta
84.7313825170589,4.191188547545378,15.84063571161772,Alerta
113.83443767445095,7.913060017795514,21.68176247225738,Falha
65.983838343013,1.6014548062214595,11.661142315123946,Saudavel
84.95426387540223,4.195471742451639,15.589858658061926,Alerta
112.80090101342805,7.864969455643984,21.55405628613884,Falha
85.85763300066115,4.334838945152525,16.328940770143266,Alerta
65.04200768326552,1.5534100531738515,11.467443168462314,Saudavel
84.06792699626351,4.818062972249664,15.874789955918477,Falha
83.58318646617907,4.384808618414295,16.104940007370374,Alerta
115.58644519465987,9.334534762913163,21.12071721758801,Falha
111.1586332869926,8.89658784410934,20.436965693428743,Falha
63.801249954092455,1.421332237534528,12.268326376263644,Saudavel
65.9959965824909,1.2241361543970946,11.314049428534322,Saudavel
113.7709402221115,8.766679622352724,22.39579884870975,Falha
64.07872245808042,1.615414425436108,12.32616143920671,Saudavel
110.842036172803,9.00081591260428,20.642482460158064,Falha
85.38099935955813,4.480160215612253,16.2655694448967,Alerta
113.62272906934302,8.6866742798557,21.73135424669026,Falha
111.95572152044244,8.548835188374168,22.383435031403643,Falha
110.3580880331849,8.469498014072308,21.370115447636188,Falha
85.2935860239711,5.038563406773696,15.809332647578678,Falha
118.30246419526782,8.053606242254059,20.69263021776904,Falha
115.3785337109859,7.796592495251231,21.61505711158992,Falha
113.97727636796176,8.746827423821575,22.04749346825164,Falha
64.8809492878764,1.7298546652571352,12.08468041201804,Saudavel
63.875424941518055,1.3846457338863334,12.098955391731325,Saudavel
64.3694615107193,1.4924730595150304,11.852525160853986,Saudavel
84.51748469076291,4.641721883364113,16.313526542225425,Falha
114.70625426067129,8.88042332715574,21.438442253669376,Falha
64.52636278651998,1.5300603522923757,12.139497081111902,Saudavel
88.23116564709646,4.212854725531487,15.36378995420948,Alerta
65.51510078144553,1.6308731312708116,11.904658799618328,Saudavel
66.17371418760054,1.8186373253278796,12.816715766150548,Saudavel
116.25882991607236,7.760277888430138,22.22155847362421,Falha
84.75650498323343,4.441852158368159,16.098363857247808,Alerta
87.14030047663286,4.743961556024393,16.02324415555566,Falha
68.1720336322907,1.576039570201193,12.354054338344294,Saudavel
117.085608700252,7.606812267322657,23.178512689798424,Falha
84.78078039214834,4.30499281967793,16.064618951636888,Alerta
107.53657403039476,8.293793090891759,21.56969068004536,Falha
64.0292729043418,1.4272775575572287,12.139497081111902,Saudavel
67.31719115801481,1.4934493459568003,11.305213766618202,Saudavel
84.07076540540321,4.072812854264956,16.140780276942557,Alerta
86.6812400530091,4.122726642325615,16.165689981303856,Alerta
111.9365126273191,8.685030557634478,22.33795752823212,Falha
112.59152666814748,8.791285659404403,22.819925252635237,Falha
109.3905509814035,8.292393116047364,22.231842092134848,Falha
83.09334278348257,4.22981377960564,15.33833018287028,Alerta
63.20317065730328,1.6640964362394728,12.229986071469558,Saudavel
65.77063475945768,1.438090712137202,12.2202373689802,Saudavel
119.89557069726732,8.597025971802937,20.462415203550822,Falha
64.62868204667237,1.915080159729088,10.57572868968496,Saudavel
112.74269428794088,8.536598495500847,21.990711438432182,Falha
114.55892372970744,8.456282335611409,22.26206680908673,Falha
85.53825388249021,4.112321191468315,16.192143938560246,Alerta
65.116417436892,1.6848054038413802,12.11195706703233,Saudavel
87.26754019373413,4.437205854126192,16.081017207517426,Alerta
63.08891911879915,1.5850915123569929,11.813583423954116,Saudavel
63.80121470911195,1.3938262454159358,11.756044295927149,Saudavel
84.08580748682746,4.545706461610116,15.907455163463254,Falha
115.42294809883616,8.201512856639463,22.55188597182216,Falha
87.34624927517328,4.33599597462382,15.829050121528372,Alerta
84.65963075495014,3.931915599913864,15.67445484203266,Alerta
63.41425433547531,1.7234591663176255,11.119618620422091,Saudavel
84.93354001871108,4.502118947588453,16.66563407003444,Falha
63.36355863353305,1.95977962472385,11.964750610970455,Saudavel
117.32808374153042,8.910079093377743,21.033753680246747,Falha
83.49641789980963,4.201695187617446,16.024598666924067,Alerta
114.75736450640362,7.948865129772072,23.28381685985356,Falha
63.0701530788398,1.3882156305456823,13.02810356497016,Saudavel
112.41489078923122,8.424839769864064,24.093197932209947,Falha
111.92274194907915,8.579731253402064,22.70342791678731,Falha
116.16693618805655,8.846427877908905,23.6296421311128,Falha
83.9280731097719,4.896391209681903,16.303438910622507,Falha
120.45418576767348,8.643477927150855,22.113140457053024,Falha
63.433493415327526,1.6646341167923828,12.59473524446232,Saudavel
64.85434217468625,1.4250358384900803,11.887683425001487,Saudavel
65.71557472069657,1.3954553958961922,12.682070214986922,Saudavel
87.52384300142798,4.225142425355627,16.233222205829353,Alerta
119.19878393543738,8.014937869810177,22.47303828216021,Falha
86.69484335430084,4.364372900150076,15.580208147559418,Alerta
115.1769526647688,9.54792175090458,19.160921340514573,Falha
83.77646181818943,4.703811984886951,15.923146074251386,Falha
63.60054898401483,1.6418007515177024,11.57473977289535,Saudavel
115.4741604697604,8.865690126287497,21.75361659748545,Falha
85.35916356387919,4.646361685461322,16.398679995860622,Falha
84.82327408158933,4.065106434090441,17.177871311930897,Alerta
61.78710735948486,1.306604771374157,12.863481925616703,Saudavel
86.35575063906181,4.953346479074204,16.471905917564456,Falha
63.79658677554121,1.6277184917554748,11.871311731288328,Saudavel
65.64816793878958,1.51731795749458,11.687218649245237,Saudavel
61.96961787560289,1.6681287097977449,11.93299141666354,Saudavel
109.09879088923854,9.460183751072131,23.67867467337257,Falha
62.23440053807133,1.6145165562712318,12.296263474600591,Saudavel
115.61316709480892,8.56153910082809,22.448635764514528,Falha
114.8382854529828,8.308591405193516,20.87250390104696,Falha
115.62340752205994,8.77415981377725,20.050438282245636,Falha
84.73473250723485,4.406082590843054,15.89457572928588,Alerta
65.12046041988205,1.555993725263964,12.435033865344376,Saudavel
109.74451357974483,7.871065922045556,22.79381846714381,Falha
63.368379430069126,1.7492170384995258,12.140595711984687,Saudavel
65.34636185170237,1.6186202515936767,11.203503133234165,Saudavel
111.648440614879,7.888552490222218,20.088359449348243,Falha
83.02564094569763,4.169953730108492,15.421698226196318,Alerta
64.40198529906826,1.6541730387773934,11.785942419517044,Saudavel
64.0616486957906,1.6297419775179285,12.092340152932454,Saudavel
63.22097114074895,1.7492170384995258,12.379464294893385,Saudavel
65.94718486127036,1.414623786010516,12.22676715075699,Saudavel
85.3197127839948,3.8539971240386266,16.06503266912879,Alerta
116.3605261376634,8.448284387854859,20.84884626344713,Falha
63.028547907328914,1.5704110793028594,12.120376589744284,Saudavel
113.88304284118624,8.966564036170535,18.992367660306243,Falha
82.74646506218039,4.748919725363752,15.660979198287892,Falha
85.67696768692338,4.315091577588157,16.256357568119984,Alerta
63.82127048611158,1.244650284835938,12.41924538722582,Saudavel
116.66217331334772,7.462205995460733,22.363970630852737,Falha
86.90061518394715,4.70589553708701,16.256192792965667,Falha
62.04295601926515,1.78831372413158,11.91368635002959,Saudavel
85.50747932298914,4.460558221298499,15.81880581220923,Alerta
62.35908677383145,1.4891410266964376,11.279974558702852,Saudavel
86.7425945949145,5.107292886986055,15.98820781371171,Falha
64.5308257332497,1.5754600986089704,12.173244237948996,Saudavel
65.34273656237994,1.2740586290684763,11.77055786856553,Saudavel
84.75923767209281,4.68135459790661,16.459710317403434,Falha
86.34268015290093,4.257520283507722,15.721990507345806,Alerta
60.752208551380384,1.4021121114963555,13.07865410663275,Saudavel
84.33044933578692,4.393787786717692,16.509987212372913,Alerta
85.40231931174569,4.420004301229676,15.539328363037868,Alerta
116.34842173849692,8.710095771447495,20.254292567140347,Falha
62.599407185888445,1.603531804093825,11.675361227466995,Saudavel
65.94766584182358,1.4951749825779994,13.126217902672154,Saudavel
86.8271692524665,4.357133737936603,15.209275678294937,Alerta
63.87963791960606,1.3967910543565252,12.49602117476826,Saudavel
82.76076513342198,4.352509144310385,15.660733469402226,Alerta
71.15776161691048,1.1832194353028551,11.556253911098947,Saudavel
84.9932510851781,4.407611541108288,15.816328979647675,Alerta
88.79976386979043,4.606684004635698,16.007170912985487,Falha
84.83463862831461,4.748842452579525,15.96236372199913,Falha
85.2817724938224,4.742136778991193,16.142089623043436,Falha
62.558312700057954,1.369632778439568,12.786993381645017,Saudavel
62.99494127072438,1.3858507412501049,10.704478853927546,Saudavel
87.1121136181321,4.64990553309088,16.340686044154882,Falha
84.79110156292505,4.53176833593457,16.124459650108573,Falha
67.61095761430866,1.706368907893727,12.00517630992169,Saudavel
117.92593737543392,8.458141020075393,21.657121138442434,Falha
61.08065975224045,1.423088891154035,11.26781255989509,Saudavel
65.15160911638745,1.2991718466495863,11.893278564534896,Saudavel
66.53486945830582,1.327201846064037,12.317585900840983,Saudavel
120.10754397438882,9.155991869286972,21.295271564389115,Falha
116.3605261376634,7.880473648736679,19.160921340514573,Falha
84.48090664483216,4.305737458309452,15.84827598872142,Alerta
116.30792616850012,9.307389395354926,21.874825571616835,Falha
112.03637997729776,8.791368791586931,22.519902139528757,Falha
110.4565890724577,8.979192909921021,21.00830333655969,Falha
69.37960586643534,1.4967154207854496,11.697192230131568,Saudavel
116.5178966603676,7.733649720055035,22.29527994062087,Falha
84.89021199876743,4.522786580374826,15.752645751541698,Falha
116.08425195181933,8.104550309166223,22.24312345851289,Falha
66.64412031998899,1.8007985977165375,12.28195456002618,Saudavel
84.02230115642745,4.562897824582388,16.61696306944886,Falha
65.19399192998543,1.781869488037116,12.264846377178364,Saudavel
65.19535219709766,1.6317088545345662,11.778358874404244,Saudavel
62.10383131700535,1.5578337287815636,10.723039432549022,Saudavel
83.69246732270236,4.285272003266774,16.456301868147815,Alerta
65.65750221931937,1.3300311261070417,12.119394579513257,Saudavel
62.78733005198794,1.6742249406863383,12.574382850186051,Saudavel
64.01399813068234,1.5415375374326223,13.246499758716396,Saudavel
114.09345823905214,9.181281426356223,20.805477060233965,Falha
84.40903936394167,4.520803301110875,16.086198671320904,Falha
86.89505292424572,4.430740087846569,15.74610520676028,Alerta
80.72865157204261,4.325984027588987,16.279657469278117,Alerta
84.05019268675495,4.638651799824583,15.92677585789774,Falha
115.95235978375052,8.616393371470082,22.74990023942371,Falha
84.03387789663311,4.403799712332843,15.964970225261428,Alerta
116.722213662682,7.788512537369163,22.199423985986765,Falha
84.66235655361997,4.675323894141745,16.13898655903543,Falha
66.35919549786935,1.3443390549195375,12.481939558397457,Saudavel
83.40794828639302,4.9204795778839285,15.464240052419768,Falha
86.0318784354082,4.459716251344108,16.195340872547096,Alerta
83.09334278348257,4.22981377960564,15.818576600638536,Alerta
116.83064850876768,8.665425652307789,22.204758882401784,Falha
85.52064367754244,4.622595843444201,16.058232289286007,Falha
86.29043117190011,4.128701273301811,15.683032707171924,Alerta
88.55062178521902,4.68510178487301,16.250000173534094,Falha
114.70346439628209,8.028720997104061,22.34859511986098,Falha
64.09986905704152,1.5092873096312298,11.62160245571527,Saudavel
85.01284453962188,4.2211467419422775,15.36083005605784,Alerta
64.41661250041345,1.3191366749791182,11.488603717400798,Saudavel
116.4101325621046,7.9429767749190034,19.36926986317093,Falha
115.47091888290532,9.225500719065668,22.765878279480614,Falha
116.31193956111689,8.388639649611697,22.57117940621921,Falha
113.78680773044812,8.689819824192982,22.94278851414008,Falha
65.40692727173445,1.490457728771604,11.800181907192698,Saudavel
111.96820534021326,8.621441006575138,21.96607477407209,Falha
82.98053859058012,4.477270714039362,15.325933199804618,Alerta
82.85451394852039,4.431182776779592,15.941590811164996,Alerta
66.83572389410955,1.229663078876733,12.416764480804462,Saudavel
83.3936420986393,4.762316754213818,16.00101265197915,Falha
115.58839437707172,8.300050468934431,21.980126364631687,Falha
69.30636491502311,1.4933746054252406,12.735585163746803,Saudavel
115.69433776757673,8.832351372666555,20.878756259905607,Falha
112.50381608545042,8.077529280703251,19.50193898250706,Falha
62.87539257254779,1.4683984202842022,12.806855634529324,Saudavel
113.31817708945808,9.592048366690229,22.296576938530304,Falha
116.99625047107534,8.612880761555877,21.940173856470096,Falha
83.77512525071913,4.67256150483197,15.910048541117536,Falha
117.92593737543392,7.940226935808416,22.27834863464467,Falha
118.83659743994018,8.429812470547331,22.11053531747394,Falha
81.26692676585388,4.218029069667341,15.923513261933891,Alerta
63.34900560641498,1.8101000985628155,11.69329866822953,Saudavel
62.24466126408582,1.1886741652952193,12.024430035162853,Saudavel
64.8809492878764,1.5244019629290724,12.038002695706206,Saudavel
113.14707496919893,9.028684152689111,19.573607929464792,Falha
65.43291717916395,1.3043254444769936,11.31509851021046,Saudavel
69.18477455137092,1.4274322879120682,12.2432508219131,Saudavel
66.64380500875045,1.0577729381984229,11.753121708419345,Saudavel
115.09009443749224,8.336651893406819,20.488116580436788,Falha
64.21578369373569,1.7075079888515798,12.366320038607787,Saudavel
118.31163202994875,8.164942399772883,21.2374807608534,Falha
82.66016632857942,4.492327706342402,15.626284787066083,Alerta
113.91606831409813,10.076028367256043,21.15484604157384,Falha
66.47693315999082,1.6671384224130283,12.841963845728934,Saudavel
84.73748606581539,4.631850369186068,15.916334981754773,Falha
112.6594026126476,8.801547342474416,21.521241428478312,Falha
114.58901353167262,7.783424092737644,21.43923909302014,Falha
84.78539571199154,5.002035627089561,15.544847890998495,Falha
118.0809587899592,8.054841075990064,22.197916667342074,Falha
116.35181023858762,7.825211894224234,21.79964742220584,Falha
63.32055631563845,2.0053864851747245,12.338962935669636,Saudavel
59.76050979182051,1.6658811162366978,12.49813340972357,Saudavel
66.25925768384722,1.6876567611951996,11.665954773178475,Saudavel
118.74885671589,8.748436795253799,22.419705608357265,Falha
113.47057992042735,7.584158876396987,23.598538112096342,Falha
81.33873420628709,4.496373315646184,15.95474868652999,Alerta
117.14382937190986,9.188248225009769,22.932434870954665,Falha
64.78247970308628,1.8095010402660123,12.059790184207076,Saudavel
67.28564562903004,1.5962018463473426,12.100549523357484,Saudavel
68.26482260786327,1.4930023019006076,11.94438696932565,Saudavel
86.90574909440588,4.373771461895684,15.772515379333722,Alerta
84.92592640590317,4.155361789452403,15.927550766238769,Alerta
83.50557664170435,4.458788463480181,16.02570614842101,Alerta
121.81730416134064,8.530042997307582,21.44691018308587,Falha
68.06547782600515,1.1968511770005537,12.289645749800544,Saudavel
83.267650303571,4.241167270787064,15.74882127068509,Alerta
84.92871703540503,4.405178143191885,15.666409892267753,Alerta
66.0288776681175,1.932650944661092,11.874583491772476,Saudavel
66.93728998106577,1.4044685106469768,11.98138888174508,Saudavel
67.10760410406981,1.218307740727288,12.271649014518196,Saudavel
109.42629564580514,7.762933933978947,21.942482246994537,Falha
63.79872262016239,1.5519445003442964,12.306758986365208,Saudavel
62.6173930055947,1.539616952153571,12.490882743495796,Saudavel
64.22983543916737,1.468864552921584,12.197901766718704,Saudavel
83.7547012765311,4.297287576251517,15.946967751065266,Alerta
114.77300318702252,7.545998931438346,21.46727450178309,Falha
116.32900639134212,8.633409198147701,21.61175694647846,Falha
63.34553811289536,1.54058460417026,11.9923450754135,Saudavel
87.21939968391244,4.112018112638651,16.307112863832096,Alerta
113.9299805974604,8.680323945717898,20.805810598907712,Falha
112.31007331805438,8.284437215212451,22.243530204186342,Falha
68.12928731162802,1.4561798942382271,11.358503887905716,Saudavel
87.4420673910507,4.517979789079899,16.052563425672552,Falha
65.7331964921937,1.1948949658150525,11.735691659125122,Saudavel
112.86347840747187,8.60636988792883,21.90517576871913,Falha
86.1112089320069,4.760746819316782,16.366924920128596,Falha
115.63772209189663,7.578103208259627,21.33315128304844,Falha
84.49529299574742,4.680956229324703,16.382462512383615,Falha
65.62250030908707,1.0152241346742086,12.209766221953512,Saudavel
61.78503353087754,1.448081729727279,11.924972206483735,Saudavel
65.12856003819093,1.5036867866130783,12.021905735989554,Saudavel
64.04165152430942,1.5579549713792826,12.385849355324172,Saudavel
65.59396934646637,1.6392412729626835,11.576519325840836,Saudavel
62.47823209132991,1.3153533507778192,12.165440116107227,Saudavel
81.39372064748811,5.09870024693519,15.97136072587328,Falha
85.65159263316433,4.998441049718405,16.45578517709253,Falha
64.0315318542675,2.026476412967478,11.395179490654398,Saudavel
85.66396066113803,4.368984079187821,16.18765240504931,Alerta
114.55892372970744,8.454077617832523,22.60890535625463,Falha
106.27903534203509,8.722386903915798,22.086110868258977,Falha
84.38158184590027,4.735017152784779,15.769001180140762,Falha
120.9746599066142,9.004735894297985,20.941559366358348,Falha
87.74975283829637,4.2293845336927465,16.185913433789842,Alerta
62.57162277442453,1.79067689542354,11.012266716823063,Saudavel
117.5259510863564,8.704026423418378,21.93959627080309,Falha
67.35888024144258,1.7764317982075055,11.817339224343945,Saudavel
84.61268108144057,4.271182566430136,16.16417943921339,Alerta
112.1862232703908,7.699864447748145,20.63438259580985,Falha
114.41719260406444,8.007098095666088,21.75730125217472,Falha
84.30136640776361,3.9089688546864494,16.168864258052306,Alerta
86.90627326782649,4.0446378759957575,16.46886663055246,Alerta
66.02757190182442,1.850958836396873,11.668549541224523,Saudavel
86.90625009075217,4.335132859227426,16.08661709884751,Alerta
86.00168894988892,4.224749153695721,16.227376554977084,Alerta
117.338047011716,8.929007097651073,20.42911854287409,Falha
63.972266165326616,1.4908827967289005,12.619141535716818,Saudavel
111.5146484682629,8.292393116047364,23.146030144142067,Falha
62.19629787441544,1.7690840092309956,11.42849754363476,Saudavel
63.91123455094964,1.3473481686914963,12.863771585050356,Saudavel
85.59750581673137,4.431420025397994,15.77974786036645,Alerta
87.20191926999715,4.837306007961151,16.473435417268654,Falha
64.10697009586596,1.427806766836184,12.05268775307298,Saudavel
113.91561169991805,7.867750796522517,21.59069152590428,Falha
64.8457965811718,1.4314624811839305,12.052100551975938,Saudavel
116.72123326301325,9.12475245035308,22.695863839093786,Falha
81.87490828622691,4.926824440829982,16.257535334996998,Falha
62.23979708357022,1.6416712894598706,12.803672788009996,Saudavel
82.87521294370625,4.433039323609559,15.673110088797284,Alerta
83.31350680936761,4.857752253743392,16.246103203783736,Falha
114.36499905420646,8.658179160768073,22.185688580418734,Falha
66.26783804463602,1.5945194964826086,12.819558402722034,Saudavel
121.14058658715868,8.131614932026189,22.876169167191232,Falha
84.05581884460574,4.102058361506675,16.388761534558903,Alerta
65.183521553071,1.6541730387773934,12.750379895317156,Saudavel
63.4149585231346,1.131825153733671,11.810436129506256,Saudavel
116.71717093352704,9.040992404624973,23.35658338582798,Falha
65.50098570069176,1.869791218989069,11.504303825271846,Saudavel
82.99933735078885,4.627766161857911,16.32453001830185,Falha
84.21648370191235,4.404045743023547,16.078132679000067,Alerta
84.66371236283042,4.617208776278443,16.029420261861684,Falha
65.19535219709766,1.9020409077532696,11.55759864298655,Saudavel
85.47673796546957,4.2303647855030615,15.654695774914147,Alerta
