Temperatura_C,Vibracao_mms,Corrente_A
65.51976558849685,1.450851387182811,11.913464087858065
66.56364574355462,1.445455286050466,12.007789523790734
62.52609857824383,0.9606226714116857,11.4518624565524
62.35908677383145,1.4891410266964376,11.279974558702852
66.0438831312338,1.4538130939582643,12.797252531612486
65.59396934646637,1.6392412729626837,11.576519325840836
65.50098570069176,1.869791218989069,11.504303825271846
65.69289641899395,1.7253130059095514,10.923304943198143
63.63995055684302,,11.680519126155248
65.46450739432201,1.278694818251666,11.338455103296251
65.58614494659736,2.014671960649972,12.821007580068185
63.571297163947264,,12.504908544671316
68.73154902228951,1.5027858583825893,11.655924827411138
65.94766584182358,1.4951749825779994,13.126217902672154
62.6173930055947,1.539616952153571,12.490882743495797
66.31310721726766,1.4711279176152114,11.837584308245688
63.050636659545354,1.3852675986239527,10.750297142563213
66.5741692074849,,13.14547128629537
67.31719115801481,1.4934493459568003,11.305213766618202
63.35863536329658,1.391315045773247,11.177300626521554
66.92675225848865,1.3574308434645672,12.51128521600482
65.825561853873,1.5212860455383794,13.219876203169637
66.64412031998899,1.449004556515829,12.692136409255259
"999,99",1.8007985977165377,12.281954560026179
64.50922376799426,0.9698060383213976,12.297377170832643
63.49252767128502,1.7183013703844923,12.426707779390155
63.22097114074895,1.7492170384995258,12.379464294893383
63.368379430069126,,12.140595711984687
64.8457965811718,1.4314624811839303,12.052100551975938
"999,99",1.4257118268008417,11.96870343605024
65.55338159866004,1.2184976610564358,11.623017705566662
66.65436649807205,1.344436662481825,11.859662461566613
65.02600378375581,1.2778848309068342,11.153521592902308
67.90706815431463,1.8504540886847245,11.950830186602625
"999,99",1.6871356786294922,11.505704446424541
70.44033833317924,1.7543110189988318,11.448205341392114
66.25133469553002,1.644334412808647,12.08994707557674
63.285684887167434,1.2741896457565542,12.6960011431723
62.858215003877774,1.3950959467440454,12.459158303001157
65.96494483048637,1.5978749122455835,11.214749698188411
64.5530744293483,1.255574438221611,11.50518593171483
66.42800098818418,1.6425996860344776,12.470385593994108
65.94647524914708,1.451934920368373,11.508756303230845
64.85434217468625,1.4250358384900805,11.887683425001487
63.30641256386319,1.6421919936406983,12.275026049512276
61.97030555062827,1.588852662297208,11.515827772568182
64.10697009586596,1.427806766836184,12.05268775307298
66.71279758864695,1.7318659606728497,11.332987252540898
65.4281874882604,1.2837873344800206,11.699316178024393
62.50852244257602,1.6231871213888527,12.159890967071268
65.34636185170237,1.6186202515936767,11.203503133234165
65.77063475945768,1.438090712137202,12.2202373689802
63.232285127597734,1.5652266044484235,11.99018110053666
65.30745021189105,1.2497772847229394,12.276244977208574
65.116417436892,1.6848054038413802,12.11195706703233
62.714059404338755,1.4630195727114021,12.682070214986922
65.71557472069657,1.3954553958961922,-10.0
66.12156905273648,1.709801845167378,11.785297229437374
67.16610248635055,1.3591312618914482,12.061148751516141
67.10760410406981,1.218307740727288,12.271649014518195
62.24466126408582,1.1886741652952193,12.024430035162853
63.124349920169756,1.621201990269128,12.020295845601941
"999,99",1.2439141295007434,11.649004156096622
66.02757190182442,1.850958836396873,11.668549541224525
66.0300953726121,1.0836141184232555,11.298697364100153
72.70546298130944,1.8392912736580076,12.87478837159347
66.14178102138634,1.5422034934405238,11.378068382304358
67.2711312803612,1.4806573776259215,11.653547401102045
66.9080035269864,1.3910161826382101,11.640796367215401
66.30278250261159,1.5798272228704142,12.44746218847222
64.3694615107193,1.4924730595150304,11.852525160853986
66.51793844098654,1.7206603764033044,-10.0
63.454349570924855,1.522845529732408,11.663254687878066
64.52636278651998,1.5300603522923755,12.139497081111902
64.0292729043418,1.4272775575572287,-10.0
65.16374827877264,1.4886108752557865,13.072574563886693
69.62931713334702,1.5615603537784117,11.406200790485244
61.2654696148165,1.1579663214686748,12.154910355113513
66.37252038074902,1.2303629155788574,12.31688844046605
61.7745682576207,1.648652818804543,12.20689954872575
64.05613626842113,1.5341730876255883,11.907356170561146
67.17790119393473,1.4632033327294642,11.935089650133287
65.12856003819093,1.5036867866130785,12.021905735989554
62.844510444141385,1.5695163410723343,11.926498999185755
63.569392581480066,1.3920480639381276,12.481939558397455
66.35919549786935,1.3443390549195375,-10.0
63.53926673656573,1.5391690510195364,11.721254107496083
65.43291717916395,1.3043254444769936,11.315098510210461
65.09114367980763,1.5816505511428944,11.955858975824373
63.696799304788364,1.1594832791524319,13.289854668827159
69.28788817865065,1.7058311274651288,11.598162716015135
66.26783804463602,1.5945194964826086,12.819558402722034
60.94971482668478,1.5512059468627752,12.83885040703822
65.37290862953886,1.6965381967891027,11.723205879146002
63.67642707046323,1.8330948888925154,12.284491539592638
66.70486666959245,1.7028740130036262,12.814198311564269
63.4149585231346,1.131825153733671,11.810436129506256
64.77052711706621,1.2440846066528597,11.89820981994882
66.00997455796092,1.3750362844608643,11.709159543025677
66.73151038834024,1.5052182100421667,11.492621634653567
62.599407185888445,1.6035318040938247,11.675361227466997
64.33099752831811,1.354851237369307,11.388029866618872
"999,99",1.5373533528954157,12.017041734129613
"999,99",1.3489234135293355,11.615013384470679
68.53090848056219,1.3776964394016105,12.116892955895374
65.8099634219219,,11.222052176898186
62.47823209132991,1.3153533507778192,12.165440116107229
66.83572389410955,1.2296630788767333,12.416764480804462
69.24431239402527,1.3048253494045334,11.003132178714273
67.0649305211023,1.7107283593215679,12.187028284923786
61.961260068091974,1.3101202222336115,12.613834496236645
64.0315318542675,2.026476412967478,11.395179490654398
67.53382229837325,1.598663580176178,12.836286193418852
63.584661068762436,1.5369672247389747,12.209509504683023
65.88763885629245,1.3283284439637573,11.647494072120796
66.54926810685868,1.6400619758817983,11.972115461171146
63.146139056843836,1.3848724347524453,12.27916345626086
64.8809492878764,1.5244019629290724,12.038002695706206
"999,99",,12.269377996223184
"999,99",1.48078802005507,11.539663203460316
"999,99",1.7298546652571352,12.08468041201804
62.5044336360703,1.3593647149748225,11.29314275154751
68.26482260786327,1.4930023019006076,11.94438696932565
"999,99",1.854160127127102,11.548046179267605
64.11991102660603,1.3746065884424465,11.632235028705116
65.26148115457218,1.8624897115993857,12.61804658760522
67.88254657813224,1.641550387091095,12.545655060297134
62.12827569764112,1.3875066448211464,12.304569060453588
67.32632750430992,1.626481547811104,11.453843617663711
65.02046612203917,1.694510889925346,11.8417957751526
63.0369826979041,1.6243619924434394,12.606548849989592
65.92420694852655,1.1859550560219088,12.070858456819952
65.39811939114693,1.3545725648350262,13.159664769990847
63.79956624568241,1.450496272889699,12.196658919697185
"999,99",1.4851133141799908,12.096024558245016
64.22937280627647,,11.84544176789875
65.22703469050249,1.5355402001866507,12.066770452391141
66.32426134904209,1.2329311282579798,11.923765081809728
68.1720336322907,1.5760395702011927,12.354054338344294
62.524369002346305,,12.478351158397292
69.26606674931253,1.611958089586208,11.607005269746026
61.095824400954996,1.7161561451109244,11.334383523221112
64.69642980992883,1.6667844309097808,11.081897313448351
66.17663441296915,1.5918360158456872,12.253995663456271
65.56198373547006,1.4859668577082705,11.448316696913063
63.754600960358815,1.1678078132968017,10.92355470352376
64.58375549928545,1.5859236438265172,12.194289302265481
64.01399813068234,1.5415375374326223,13.246499758716395
63.82127048611158,1.5543157674390746,11.996964544230053
"999,99",1.244650284835938,12.419245387225821
65.7140309719301,1.2837886919183474,12.040914679273783
"999,99",1.7106305706665808,11.950555173404428
66.7991997508665,1.492088969228669,12.459538241493885
65.61459904175322,1.636300139474525,11.854862727905674
66.62572423767791,1.5056636752260921,12.133696157035951
66.25925768384722,1.5059512278991491,12.160848903098007
"999,99",1.6876567611951996,11.665954773178475
63.87963791960606,1.3967910543565252,12.496021174768261
66.49458721024652,1.5192241553881967,11.912520121652296
66.22074053086693,,11.622127420253578
64.9581968120717,1.4131007545135368,12.268254921785202
"999,99",1.438165575306272,11.550766009104482
67.55532979157685,1.5444267543267425,12.014090578684565
63.81685722232834,1.4042502756673045,11.995440501677898
66.09419476234008,1.7511512251147041,12.542947782915789
64.59561469513221,1.3210785395560993,12.237349116439976
64.56463759354556,1.4626256711677281,11.987486520627428
67.19755370397438,1.412053788345165,-10.0
66.65083269797606,1.7893955768707466,12.695103774508656
66.62701927200128,1.539310955302315,12.27890515317593
67.61095761430866,1.706368907893727,12.00517630992169
65.04200768326552,1.2028879253926057,11.34408188382492
"999,99",1.5534100531738517,11.467443168462314
64.37946648681309,1.6779261591246875,11.847387647822666
65.64833270497688,1.516456797855085,11.695243898920358
64.73971389126463,1.7130960750130702,11.906514348507278
65.19399192998543,1.3965423099799255,12.028324962448554
"999,99",1.781869488037116,12.264846377178365
63.36355863353305,1.9597796247238501,11.964750610970455
69.18477455137092,1.4274322879120682,12.2432508219131
"999,99",1.4108994957198457,12.03223720740506
62.57162277442453,1.7906768954235401,11.012266716823063
67.31622174700014,1.8159144291461424,11.530332303090622
66.58332538792587,1.3954279945693464,11.927956222139192
66.24823963410431,1.4159626365808284,11.395152628579446
"999,99",1.4436430782278986,12.299964364998102
64.97550645430617,1.2311098977931445,12.76537541617185
63.205491257028335,1.3162696107031604,12.609380925848658
65.15160911638745,1.2991718466495863,11.893278564534896
63.645676576975774,1.3464404869791742,12.745363068424975
66.9502394668355,1.4930630225226438,12.074333728601056
64.70588523699573,1.5468429465073041,11.83145701444098
63.34900560641498,1.8101000985628155,11.69329866822953
64.35722831669402,1.3003291918522417,11.848765156755936
65.82586290855124,1.6968644796953167,11.805911590729385
63.87255089439205,1.4572022311548982,12.085208111187743
63.355559208867135,1.4901072580695134,12.080286990524932
"999,99",1.6349638984333208,12.001523010076708
65.48993314221744,,12.218469084873174
63.98611364925774,1.57648194923681,12.595323137393171
64.05792338876336,1.5332904416426112,12.474777067720662
65.46409987471527,1.5984902528016298,11.257551015775048
62.10383131700535,1.5578337287815636,10.723039432549022
62.18507245124689,1.9910600279821788,12.467159955619637
63.56311155749513,1.372452003149737,11.31656065079229
64.5731056965763,1.3938006089996364,11.887617299053659
65.62181513119602,1.375371894715047,11.414943486970321
67.9507124338991,1.388904576167949,-10.0
66.71531924640404,1.3725225745386964,12.270731364102394
64.68012294007315,1.7378033062215104,12.379577580151324
64.96196758419462,1.784100849597971,11.71174479963664
62.99494127072438,1.3858507412501047,10.704478853927546
64.96297372801521,1.3335288853791543,11.726877775873758
64.42268272215972,1.5942831112772808,-10.0
65.64543712067618,1.3895553911438057,11.260544215612935
63.345538112895355,1.6265863635511022,12.091679959889579
"999,99",1.54058460417026,11.992345075413501
68.06547782600515,1.1968511770005537,12.289645749800544
64.78247970308628,1.8095010402660123,12.059790184207076
65.80342344419789,1.8591755346191043,11.513465529559221
66.38028798342222,1.3774422619031228,12.598285750832245
64.19755905622833,1.422459688012803,11.920735213486514
65.44818496362083,1.557173078144981,11.986347730245035
65.02518480156358,1.566891357997405,11.533366020463403
65.19535219709766,1.6317088545345662,11.778358874404244
"999,99",1.9020409077532698,11.55759864298655
65.04902034851789,1.46461055450119,11.913526970038289
65.9959965824909,1.3403405510923092,12.85585424007117
"999,99",1.2241361543970946,11.314049428534322
66.91854165217042,1.3538139920116161,11.19321930106163
69.30636491502311,1.4933746054252406,12.735585163746805
63.465304874223904,1.8589115727035574,11.895338161424068
66.74464127344136,1.3964777401927657,11.665463630670041
65.3666840114767,1.5447575903277797,12.519952343698039
69.37960586643534,1.4967154207854496,11.697192230131568
63.3834034292897,1.7376786546896168,12.913004856773469
63.32055631563845,2.0053864851747245,12.338962935669635
63.80121470911195,1.3938262454159358,11.756044295927149
60.752208551380384,1.4021121114963555,13.07865410663275
63.948489956638475,1.7088321754138145,11.697142538498332
63.48173467689261,1.6363782979252623,12.371047686004653
65.30078757295242,,12.149646290203245
65.68351195155432,1.6167856370651927,12.650870644699399
68.75234167843178,1.428141581842588,12.780755598363426
66.9008476763721,1.618130966138462,12.016002074532883
63.846192688675195,1.7217407161165816,11.623291064826908
63.20317065730328,1.6640964362394728,12.229986071469558
65.983838343013,1.6014548062214595,11.661142315123946
62.359533585958715,1.7133349379178309,13.006693623763312
68.6629175317087,1.7338591180891345,12.068267665541368
67.35888024144258,1.7764317982075055,11.817339224343945
64.0616486957906,1.6297419775179285,12.092340152932454
61.57373094181825,1.466576383936629,11.326436855235151
67.70774474833082,1.5293427372866646,11.514192980744674
64.77092030949477,,12.600206953972213
67.47563262394692,1.336612865802553,11.671552860514302
61.81114468241127,1.5737346617745802,11.47654450865903
63.801249954092455,1.4213322375345279,12.268326376263643
65.01048739943637,1.5057489645869635,12.592852077331498
65.09396118752949,1.7556903725214599,12.359476655332534
64.09986905704152,1.5382198136039806,12.498023842902908
"999,99",1.5092873096312298,11.62160245571527
62.86475914123481,1.2280287718040162,11.289094666629078
64.71524102995741,1.6492507132054441,12.750666825977744
65.2405912634238,1.629096836228215,11.838660080578933
66.0288776681175,1.932650944661092,11.874583491772476
"999,99",1.4384443530093998,12.664097070924528
62.75071581632426,1.543830065532788,12.27811500470033
61.93177165852875,1.549876736742151,12.227943886040803
67.55535364379702,1.8154906559526949,13.082501172450542
65.66462802395918,1.4809408935226096,11.678240884809929
63.50302692688689,1.5558043051540678,12.463920064040618
68.10230395104504,1.6215793019433078,12.028506562448543
65.23134926858572,1.5373218246312716,12.134296139431628
67.35859436812765,1.4107132770898942,12.764234213206265
65.13503696282022,1.5388179985796615,12.253917878144811
69.12149584976397,1.7147263499719545,12.269148039524817
68.5106816848864,,12.5362536686549
64.50207170304185,1.526593934829375,11.817523635228557
66.94314190190872,1.3599758370121653,11.580395166330497
"999,99",1.7390093257849686,11.477595402989483
67.73726311506469,,11.016821705312
63.070153078839795,1.3882156305456823,13.028103564970161
66.37210291999688,1.575442375012904,11.448395817139158
"999,99",1.8131048058468682,11.889373188207115
61.48252102715377,1.4868499477854025,11.86159335005554
62.63348297466845,1.3889600946613603,12.15370334890455
60.921535644479796,1.876231413888118,12.407868606269648
64.46118633111088,1.2103972199167512,12.430236744179872
66.43508451159192,1.0602388086759835,11.70846128071553
"999,99",1.5880028900106664,11.916439143106794
65.14818956083955,1.3995891551294777,12.141289975244149
68.25723109114259,1.2957534365738574,11.875654436908226
62.23979708357022,1.6416712894598706,12.803672788009996
61.59323512128969,1.5487601427542397,12.245487475819125
64.88890460220676,1.3871842738526543,12.367438893024909
65.76813089787862,1.243939120265821,12.331440634333706
64.93461050381181,1.674491465656029,-10.0
60.86511579992025,1.6300402355917323,12.090510779351854
64.82175992097443,1.4801648272441235,11.351584026022076
62.39106099899029,1.8693273992095332,12.199843975876322
66.33934509766007,1.2859830467347695,11.674321553104086
65.7331964921937,1.1948949658150523,11.735691659125122
"999,99",1.3616183860237512,12.293182009377547
63.972266165326616,1.4908827967289005,12.619141535716818
62.881572956222094,1.5486678898645383,12.010635788368031
64.87464180545366,1.451752788428734,12.154416506299482
66.91028464100248,1.5704110793028594,12.851107472317619
63.028547907328914,,12.120376589744284
66.00809303103568,1.788752920814652,13.300841557090198
63.939484763255116,1.4835697643214862,12.282754822815772
63.41425433547531,1.7234591663176255,11.119618620422091
64.78593928009089,1.5685450692755407,12.376670810552266
62.92951535516125,1.5913506438307568,12.190579192441389
63.892701389305635,1.6139534560464408,12.644876377041372
62.6042442148223,1.589541712003463,12.336590675634978
68.92945026583278,1.628544551973509,11.930772008008113
65.07052710394346,1.7658305060264863,11.387850881855318
63.60054898401483,1.539304233940294,11.895488371356988
"999,99",1.6418007515177024,11.57473977289535
64.77534390061834,1.4820528611425547,11.709738275097639
64.55806080093356,1.7880234430898945,12.294289202210305
66.22833340008685,1.364721539588146,12.834952252175704
66.51501542009461,1.8601880865821632,12.197335764911491
"999,99",1.4919684098711312,11.402058468982407
63.84836351871064,1.2138449795763904,12.222301334110071
64.44989660569671,1.5256208829821578,12.598315743322825
"999,99",1.363789668505024,11.69510854784031
61.96961787560289,1.6681287097977449,11.93299141666354
67.73374853488905,1.3694752041395217,12.007344097364598
68.28993542700256,1.410763313357044,11.60755084345888
64.50192792088724,1.1220918538108937,12.32414021692193
66.15311392611153,1.4095387361501848,11.93952592569611
65.62250030908707,1.0152241346742086,12.209766221953513
71.15776161691048,1.1832194353028553,11.556253911098949
67.23914982286915,1.6520829312288594,11.781270849838295
64.74416481703847,1.6571600317301665,12.361190678913886
63.08891911879915,1.5850915123569929,11.813583423954116
61.78710735948486,1.3066047713741573,12.863481925616703
65.40692727173445,1.490457728771604,11.800181907192698
63.48729850943139,1.4992794921818864,12.112342362875943
62.155492580804655,1.2683270621614915,12.466295415936544
"999,99",1.80067966035343,11.290817133533483
"999,99",1.6754724581151343,11.119595594009612
"999,99",,11.237171842714952
66.76327951389891,1.505377167798906,12.631292051713592
64.98405471736676,1.5416765615895105,11.724070927053777
"999,99",1.0916530263151418,13.279099642834126
65.15473661529523,1.4505645234958806,11.717876200671306
63.27743159734347,1.3636031504004402,12.092275651598518
68.04624815453931,1.2996759980210169,12.771054976283938
66.07782008736932,1.443779941422809,-10.0
62.925507691347086,1.8595373053699045,13.030751788318199
64.61932264383279,1.628168572253402,12.604183115296571
63.248763493230484,1.3857642020434406,12.512031262905731
62.23440053807133,1.6145165562712318,12.296263474600591
86.55672215233328,4.2974465175076855,16.17118389916586
83.89762856734293,4.456644398785345,16.290455398159857
83.36360223315539,4.262274023700011,15.900607485045002
84.9932510851781,4.407611541108288,15.816328979647675
84.65963075495014,3.9319155999138644,15.674454842032661
84.09354390134546,4.563988112211882,15.752376841006313
86.39277489491343,4.5003616426086674,16.88472832759262
86.91061041714102,4.254873410679543,16.373403874221037
85.1768137725837,4.697773700529721,15.594677690137594
87.95506016211053,4.781271041287967,15.603262612976929
82.71662177173299,4.017732040689308,16.144559818515546
84.61268108144057,4.271182566430136,16.16417943921339
83.5663553587944,4.26925729506381,16.16466515059521
81.26692676585388,4.218029069667341,15.923513261933891
84.83463862831461,4.748842452579525,15.96236372199913
84.75650498323343,4.4418521583681585,16.098363857247808
88.02689948648427,4.420645547606817,16.025767901888
86.26162336910956,3.898841290677974,15.334209888175739
"999,99",4.6906254090627675,15.931060110827442
88.70818513266838,4.1282224815439585,15.744578069721905
87.4420673910507,4.517979789079899,16.052563425672552
86.16419540693722,4.583213081387457,16.895577700781022
84.54703180230034,4.9081975787515955,16.11024449964229
83.08112152655303,4.107353880264267,15.90594109414828
84.2555864478579,3.5941463532537523,16.276540450593174
"999,99",,16.144806366162765
88.76917261186922,5.040153354453256,16.126028347135552
88.08648705654437,4.871683905881831,16.182055177964703
84.02230115642745,4.562897824582388,16.61696306944886
82.76076513342198,4.352509144310385,15.660733469402226
85.2817724938224,4.742136778991193,16.142089623043436
"999,99",4.207936140088659,15.722085661005538
85.64633542836957,4.642907330806866,16.166653793902675
84.70479482740267,4.651641047749988,15.724394046554172
84.06792699626351,4.818062972249664,15.874789955918475
81.81059386546642,5.327898011673323,15.911473025728629
86.02720021313944,4.6177247901536305,16.292745015803412
83.93459832067617,4.3473109122877505,16.275536333182725
82.66016632857942,4.492327706342402,15.626284787066085
79.2554755734367,3.9692772285332647,16.016480233299955
84.94497018989873,4.291586060673283,15.787126043575249
88.5445031933395,4.377215268566069,15.622448526797399
88.32251842909574,4.3427734806196225,15.934894884872689
84.08580748682746,4.545706461610116,15.907455163463254
83.79557587927644,4.25327402028534,16.728014945903656
85.93754851215004,,16.129887947608207
83.00322912162342,4.5000621194754595,15.586714749773728
85.60358379963893,4.497209903658415,15.830567798748717
86.53216055676938,4.4016315850461245,16.30641498862882
87.45386644776862,4.5465572051576935,16.626532831860978
84.7996918470401,4.74752947940029,15.524205006328613
84.59265249964606,4.23986093528673,15.436022684458287
83.24403482648688,4.302565053277423,16.561289552611534
83.34623929192028,4.408882191367001,16.11688425321127
84.54704221619694,4.096238722958035,15.73951218043709
85.73473101363236,4.25422264208355,16.160388725836732
86.8271692524665,4.357133737936603,15.209275678294937
83.3936420986393,4.762316754213818,16.00101265197915
87.98537713791904,4.578768398700578,16.098346351852925
84.45775279791486,4.558076973410263,16.27728104186135
84.95726541130313,4.755269388650392,15.69583121431224
83.50557664170435,4.458788463480181,16.02570614842101
"999,99",4.617139454978667,15.722372612182124
86.7680907927221,4.469033474120251,16.076615126702293
86.47368779418487,4.579608704819888,15.731396103291093
84.43734488576358,4.325172402716525,15.877569748251934
85.13398143444974,3.768354852517071,15.701255381562932
86.0318784354082,4.459716251344108,16.195340872547096
81.87490828622691,4.926824440829982,16.257535334996998
83.94189464530741,4.777864620672478,15.929613829012776
86.58852935924365,4.789619245377351,16.01147139848801
"999,99",4.8708392165418655,15.565422575609936
"999,99",4.526597277288431,15.910097005597963
82.2868363907532,4.559194712221679,15.984938614887476
"999,99",4.3147044313696945,16.786237927308992
84.92871703540503,4.405178143191885,15.666409892267751
81.76973636818899,4.684731344931342,16.43925317162573
87.32947870891434,4.861165331150644,16.29905763203974
83.53081684640391,4.458166117295701,16.08419092134704
83.37949512597123,4.364943220544577,16.52758614525854
"999,99",4.500158387656979,16.111631641782058
